Faixa Etária,Faixa Hora Contrat,Faixa Tempo Emprego,Escolaridade após 2005,Ind Portador Defic,Raça Cor,Vl Remun Dezembro Nom,Sexo Trabalhador,Tamanho Estabelecimento,Diretor TI,Gerente Infraestrutura TI,Gerente Desenvolvimento Sistemas,Gerente Operação TI,Gerente Projetos TI,Gerente Segurança Informação,Gerente Suporte Técnico TI,Tecnólogo Gestão TI,Engenheiro Aplicativos Computação,Engenheiro Equip Computação,Engenheiro Sist Oper Computação,Administrador Banco Dados,Administrador Redes,Administrador Sist Operacionais,Administrador Segur Informação,Analista Desenvolv Sistemas,Analista Redes Comunic Dados,Analista Sistemas Automação,Analista Suporte Computacional
6,5,3,8,0,1,3889.35,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,3,8,0,1,5818.87,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,3,8,0,1,7900.53,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,2,8,0,1,5367.31,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,6,8,0,1,5792.95,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,6,8,0,0,4810.4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,2,8,0,0,5600.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,5,4,8,0,1,7828.37,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,8,0,1,9742.57,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,5,8,0,1,2405.05,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,5,7,8,0,1,4498.87,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,3,7,8,0,1,2090.63,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,6,8,0,1,2923.38,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,8,0,1,6473.51,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,4697.27,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,1,8,0,1,1362.4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,7,8,1,1,12765.76,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,9445.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,7,8,0,1,4517.59,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,6,8,0,1,2255.55,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,5,8,0,1,3631.25,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,5,8,1,1,4028.56,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,5156.55,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,7,8,0,1,14167.08,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,7,8,0,1,9413.11,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,3,8,0,1,2633.7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,0,8,0,1,5866.67,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,7,8,0,1,8166.54,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,7,8,0,1,5252.86,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,0,8,0,1,3489.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,8,0,1,4815.27,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,7,8,0,1,3342.93,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,7720.81,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,6671.53,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,7,8,0,1,4887.31,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,3,8,0,1,3246.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,5,6,8,0,1,5043.23,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,25637.57,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,7,8,0,1,5365.68,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,3,8,0,1,11164.18,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,6,8,0,1,11149.58,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,3,8,0,1,3512.71,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,3,8,0,1,4410.81,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,7739.37,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,4,8,0,1,2947.76,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,6,8,0,1,19784.32,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,7,8,0,1,16885.52,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,4,7,8,0,1,14683.09,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,46204.06,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,6,8,0,1,7424.88,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,1,8,0,1,8333.33,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,1,8,0,1,13000.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,19073.89,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,3,8,0,1,16122.08,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,18883.15,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,5,8,0,1,19250.76,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,5,8,0,1,9919.62,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,4,8,0,1,17685.84,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,2,8,1,1,4637.71,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,0,8,0,1,7733.33,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,1,8,0,1,3546.9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,7,8,0,1,4862.94,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,3,8,0,1,3280.03,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,4,5,8,0,1,22047.06,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,3,8,0,1,13907.13,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,4,3,8,0,1,15729.74,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,13669.01,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,5,8,0,1,18318.1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,3,8,0,1,9495.09,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,0,8,0,1,11333.33,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,0,8,0,1,8687.28,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,0,8,1,1,4224.24,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,4,1,8,0,1,14519.55,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,7,8,0,1,3570.62,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,1,8,0,1,13650.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,13913.16,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,5,8,0,1,4399.65,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,6,8,0,1,5531.21,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,5,8,0,1,8067.9,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,2,8,0,1,11850.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,10015.16,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,5,8,0,1,11644.92,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,3,8,0,1,11814.46,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,1,8,0,1,3353.4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,3,8,0,1,6886.64,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,4,7,8,0,1,16425.36,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,18857.48,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,16944.74,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,15447.3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,1,8,0,1,15001.49,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,4,8,0,1,13347.04,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,7,8,1,1,4557.11,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,7,8,0,1,15676.75,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,4,1,8,0,1,15321.9,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,5,8,0,1,11595.41,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,1,8,0,1,17552.68,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,23555.06,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,4,0,8,0,1,12000.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,6,8,0,1,16607.9,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,3,8,0,1,14251.23,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,3,8,0,1,19938.34,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,6,8,0,1,14213.95,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,7,8,0,1,4503.5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,6,8,0,1,5228.64,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,5,8,0,1,11961.84,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,7,8,0,1,19850.74,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,4,3,8,0,1,14312.34,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,4,8,0,1,10372.69,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,7,8,0,1,18142.55,1,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,4,6,8,0,1,14441.2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,0,8,0,1,15840.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,4,8,0,1,12485.67,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,6,8,0,1,6299.74,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,4,4,8,0,1,6547.79,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,0,8,0,1,8000.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,5,8,0,1,20201.97,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,7,8,0,1,13438.93,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,3,8,0,1,15663.49,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,3,8,0,1,6471.74,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,4,1,8,0,1,15015.84,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,3,8,0,1,9796.34,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,0,8,0,1,4219.63,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,3,8,0,1,5160.91,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,5012.67,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,8,0,1,7014.99,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,22396.32,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,6,8,0,1,9293.67,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,13645.98,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,7,8,0,1,24919.81,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,35607.56,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,27658.49,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,7,8,0,1,12566.64,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,3,8,0,1,23534.26,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,7,8,0,1,22842.53,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,6,8,0,1,7891.07,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,6,8,0,1,12996.21,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,3,8,0,1,14267.32,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,19128.03,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,4638.07,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,5,8,0,1,12583.02,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,7,8,0,1,12437.74,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,7,8,0,1,21811.8,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,3,8,0,1,6580.35,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,16556.77,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,4,7,8,1,1,9593.39,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,6,8,0,1,15204.66,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,7,8,0,1,10404.71,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,2,8,0,1,12557.36,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,3,8,0,1,18268.9,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,5,8,0,1,8552.24,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,4,8,0,1,8055.22,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,6066.92,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,3,8,0,1,12271.68,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,6,8,0,1,4709.98,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,3,8,0,1,10078.88,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,6,8,0,1,9562.08,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,3,8,0,1,7637.1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,6,8,0,1,12997.38,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,6,8,0,1,6092.13,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,7,8,0,1,4560.55,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,4,7,8,0,1,23751.14,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,0,8,0,1,8581.58,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,12834.12,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,15075.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,20819.67,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,5,8,0,1,8851.12,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,7,8,0,1,3809.66,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,6,8,0,1,15884.64,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,2,8,0,0,4987.12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,5,3,8,0,1,4080.23,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,6756.67,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,6,8,0,1,8207.08,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,5549.71,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,3,8,0,1,3094.89,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,0,8,0,1,2490.38,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,7,8,0,1,10046.23,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,7,8,0,1,12474.55,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,6,8,0,1,5109.05,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,15324.34,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,7,8,0,1,8749.84,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,18597.63,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,6,8,0,1,7931.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,5,8,0,1,9106.85,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,7,8,0,1,15776.14,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,0,18723.74,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,6,8,0,1,14828.23,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,7,8,0,1,6263.87,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,5,8,0,1,4981.27,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,4922.03,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,5080.01,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,6,8,0,1,7009.71,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,7,8,0,1,9200.01,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,7,8,0,1,6270.37,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,7,8,0,1,2939.33,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,5,8,0,1,5162.94,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,15014.17,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,7,8,0,1,15450.21,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,4325.9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,8491.79,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,6736.43,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,2,8,0,1,2020.18,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,5,5,8,0,1,8266.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,7,8,0,1,8160.42,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,6,8,0,1,9135.48,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,7,8,0,1,9834.6,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,7,8,0,1,3270.87,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,3777.46,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,2,8,0,1,4017.76,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,3,8,0,1,4442.96,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,7080.01,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,4,8,0,1,4386.42,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,6,8,0,1,4942.01,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,1,8,0,1,4000.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,6852.22,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,2,4,8,0,1,5495.02,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,8,0,1,5655.75,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,7,8,0,1,13724.81,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,8,0,1,5011.57,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,6,8,0,1,7627.01,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,1,8,0,1,7013.81,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,3,8,0,1,4138.78,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,8,0,1,5755.95,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,8,0,1,8871.32,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,6,8,0,1,5102.27,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,8,0,0,6805.89,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,0,8,0,1,3515.79,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,5,8,0,1,3336.21,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,2,8,0,1,3635.97,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,8,0,1,6854.95,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,7,8,0,1,5966.59,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,5,5,8,0,1,13394.1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
